farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
27,2.61,381252,97369,Cotton,Borewell,0,792
58,9.55,790964,429640,Sugarcane,Borewell,1,371
41,9.61,134612,255603,Maize,Canal,0,480
28,7.39,683458,359475,Wheat,Canal,1,455
41,8.9,296173,78911,Rice,Rainfed,1,691
40,9.23,710169,173976,Cotton,Canal,2,659
28,5.36,813070,291310,Rice,Canal,0,641
51,6.48,598078,292051,Rice,Canal,1,319
49,4.48,260435,318665,Cotton,Borewell,0,632
29,4.48,193960,89123,Rice,Borewell,1,491
35,0.87,131990,496087,Wheat,Canal,1,645
50,4.62,214258,343658,Sugarcane,Rainfed,1,594
46,6.9,247640,87539,Maize,Rainfed,0,434
30,4.51,623619,347608,Rice,Canal,1,502
49,8.79,426803,95226,Cotton,Borewell,0,387
36,3.66,676425,489447,Wheat,Canal,0,644
56,1.76,135573,121332,Rice,Rainfed,2,549
40,8.21,530050,83576,Sugarcane,Borewell,0,618
57,6.9,129554,53293,Sugarcane,Borewell,1,796
42,2.8,349726,419945,Cotton,Borewell,1,588
27,5.6,877668,184531,Rice,Canal,1,600
43,4.32,337670,330947,Rice,Canal,1,305
61,9.42,829157,381904,Rice,Canal,0,848
60,6.27,133015,319715,Sugarcane,Rainfed,2,557
49,2.0,179617,75772,Rice,Borewell,0,521
36,5.27,824952,365863,Rice,Borewell,1,612
58,8.69,754329,64171,Rice,Rainfed,0,647
48,6.88,195195,163627,Rice,Rainfed,2,390
58,8.5,502747,168212,Cotton,Borewell,2,470
51,2.88,804277,417199,Sugarcane,Borewell,2,593
34,8.94,894726,125253,Maize,Rainfed,2,491
53,7.68,334722,262019,Cotton,Canal,2,848
29,7.42,257715,383917,Rice,Canal,0,399
47,3.79,133269,452452,Maize,Canal,2,330
44,8.93,400502,224185,Wheat,Rainfed,2,803
33,6.56,612069,96927,Maize,Borewell,1,397
46,8.59,742317,219159,Cotton,Rainfed,2,351
49,3.93,641579,199323,Sugarcane,Canal,0,774
63,1.88,203857,411823,Cotton,Canal,1,642
48,3.66,513419,180328,Sugarcane,Canal,0,649
48,4.83,640542,418578,Sugarcane,Rainfed,1,818
28,5.57,312830,399465,Sugarcane,Rainfed,2,317
43,5.35,463398,271795,Wheat,Canal,0,529
49,5.69,484036,417440,Maize,Canal,1,780
25,8.5,176235,325994,Cotton,Borewell,0,459
62,2.12,417448,135236,Cotton,Rainfed,1,711
27,3.5,404316,489219,Sugarcane,Borewell,2,687
62,8.94,718122,133518,Wheat,Canal,0,301
56,5.82,614221,317093,Wheat,Canal,0,450
61,6.04,689145,342725,Rice,Canal,0,834
47,5.04,261483,122108,Wheat,Borewell,2,646
22,5.72,389969,207625,Sugarcane,Rainfed,2,717
45,2.38,741062,472949,Sugarcane,Rainfed,1,467
29,5.7,814102,293106,Maize,Borewell,0,309
47,9.97,536556,99790,Sugarcane,Rainfed,1,637
21,5.88,163327,283542,Maize,Borewell,1,410
43,0.92,260324,256722,Wheat,Borewell,2,479
30,8.07,320344,443861,Rice,Rainfed,0,710
62,4.27,510811,252492,Cotton,Rainfed,2,480
45,1.96,579153,335196,Sugarcane,Borewell,0,666
23,8.69,659610,390141,Wheat,Rainfed,1,824
26,2.38,866073,207646,Sugarcane,Rainfed,2,473
26,9.25,524407,132009,Maize,Borewell,2,385
22,4.7,527881,490687,Wheat,Canal,0,847
38,7.56,699792,228976,Cotton,Borewell,1,362
43,5.7,177631,393101,Maize,Rainfed,2,730
22,2.94,831658,371854,Wheat,Canal,1,673
32,6.88,627823,410998,Cotton,Rainfed,2,563
42,9.6,486727,435083,Maize,Borewell,2,468
57,7.81,348121,55224,Cotton,Borewell,2,616
40,6.24,681306,227390,Wheat,Borewell,1,703
59,9.91,303758,350493,Maize,Canal,1,512
44,3.02,572042,373710,Rice,Rainfed,1,660
40,1.09,188774,496546,Sugarcane,Canal,1,422
21,0.81,783873,59435,Rice,Borewell,1,321
21,7.25,452616,381159,Cotton,Rainfed,1,517
37,8.39,641777,371128,Wheat,Borewell,1,693
21,6.53,416748,154395,Sugarcane,Rainfed,0,560
50,9.1,368319,347545,Wheat,Canal,1,823
61,7.13,871702,286166,Cotton,Canal,1,532
23,4.02,711392,250109,Wheat,Canal,0,587
31,2.22,228818,444105,Maize,Canal,0,797
44,9.28,740684,451981,Maize,Rainfed,1,675
42,1.48,822175,304464,Cotton,Rainfed,1,386
64,5.66,649008,106398,Wheat,Canal,1,469
46,3.48,685013,457413,Cotton,Canal,0,528
33,3.08,604356,86928,Sugarcane,Rainfed,2,510
21,6.64,421437,480035,Wheat,Borewell,2,792
44,2.7,856979,101382,Maize,Canal,2,839
30,9.21,848831,366481,Rice,Rainfed,2,321
55,4.36,178271,245394,Maize,Canal,2,601
44,6.94,799258,426675,Wheat,Rainfed,1,331
48,7.41,519953,499743,Wheat,Canal,2,610
56,6.99,155308,391212,Wheat,Canal,1,644
36,9.08,578710,314427,Wheat,Borewell,0,436
60,2.7,598955,480968,Sugarcane,Borewell,0,783
36,1.32,505518,376590,Rice,Borewell,2,811
37,1.03,411203,409403,Maize,Borewell,0,727
35,8.84,276520,89605,Sugarcane,Canal,1,615
36,9.75,778346,358644,Cotton,Canal,2,362
35,3.37,898269,189787,Wheat,Borewell,2,581
54,7.09,504911,243978,Maize,Borewell,1,334
31,0.58,603069,414025,Cotton,Canal,1,674
21,2.29,172934,130275,Rice,Rainfed,1,562
35,7.05,604134,203942,Maize,Borewell,2,352
46,1.13,781845,475557,Sugarcane,Rainfed,0,815
24,4.95,347112,210543,Cotton,Canal,0,813
63,6.79,502238,192662,Maize,Rainfed,0,590
25,7.78,238156,330789,Sugarcane,Borewell,0,784
55,4.81,471208,444239,Wheat,Borewell,2,733
33,6.49,393916,337041,Maize,Borewell,1,414
30,5.63,787891,65437,Wheat,Borewell,0,414
31,1.0,701852,257926,Cotton,Borewell,2,423
38,7.56,895323,355935,Cotton,Canal,2,594
54,2.14,608830,474791,Cotton,Rainfed,0,686
59,0.8,682923,98198,Wheat,Canal,1,572
61,4.79,539135,417683,Wheat,Canal,1,681
62,8.72,273972,373763,Sugarcane,Canal,2,521
43,1.93,681682,453835,Maize,Rainfed,1,441
27,0.62,155030,332285,Sugarcane,Rainfed,2,520
59,1.54,589105,178680,Wheat,Canal,1,498
23,3.95,790919,304401,Maize,Rainfed,0,382
32,6.01,328920,378964,Cotton,Canal,1,512
27,2.33,551224,78094,Sugarcane,Canal,0,802
46,8.12,527269,457682,Sugarcane,Borewell,0,606
53,7.66,555033,219193,Sugarcane,Rainfed,2,677
57,7.11,485570,92137,Wheat,Borewell,0,572
35,5.13,767940,418969,Maize,Canal,2,360
22,3.97,597628,304588,Cotton,Canal,0,646
61,4.07,299453,158385,Wheat,Canal,0,330
27,5.28,324819,328509,Cotton,Borewell,0,826
52,1.23,657803,400074,Rice,Borewell,1,659
24,6.98,489445,328115,Rice,Canal,1,620
40,3.84,791695,179076,Cotton,Borewell,0,575
56,2.64,178724,158363,Rice,Canal,2,717
52,3.14,384319,486691,Maize,Canal,0,539
48,2.21,122405,81359,Maize,Borewell,2,449
33,9.06,696803,345324,Wheat,Rainfed,0,361
21,2.11,651629,253247,Cotton,Canal,0,728
55,8.89,799644,211284,Wheat,Canal,2,550
50,5.94,803362,101567,Maize,Borewell,2,310
56,8.74,342064,265578,Maize,Borewell,1,716
45,5.0,573668,474572,Maize,Borewell,2,849
36,9.31,736084,465171,Sugarcane,Canal,0,490
39,2.51,491604,338284,Rice,Rainfed,2,849
21,5.77,201499,292178,Wheat,Rainfed,1,756
25,1.7,465669,351469,Wheat,Rainfed,0,568
42,4.75,270013,388147,Maize,Canal,0,800
44,5.91,538235,236504,Sugarcane,Borewell,0,543
63,6.25,528995,258640,Wheat,Rainfed,2,579
57,3.97,400570,307263,Wheat,Rainfed,0,447
56,1.23,575884,392806,Sugarcane,Rainfed,0,408
56,6.73,543399,380562,Maize,Canal,2,740
24,5.14,317386,487919,Sugarcane,Borewell,0,748
56,1.8,680215,193877,Rice,Borewell,2,398
38,9.39,126395,309532,Wheat,Borewell,2,403
36,9.58,351122,54400,Rice,Borewell,1,492
61,8.64,781334,353758,Wheat,Rainfed,0,345
38,8.52,387294,132100,Rice,Borewell,2,497
42,1.44,197668,463725,Wheat,Rainfed,1,404
22,9.94,169572,116300,Maize,Canal,2,328
41,4.3,818171,463735,Cotton,Canal,0,468
56,2.05,204028,244746,Sugarcane,Canal,1,826
64,8.21,354050,126094,Wheat,Borewell,2,830
59,2.64,174497,459391,Sugarcane,Borewell,1,756
59,5.5,222300,372786,Wheat,Rainfed,0,788
49,1.72,142466,241195,Cotton,Borewell,2,742
46,5.01,653838,177867,Maize,Canal,0,636
41,5.8,435206,208019,Maize,Borewell,2,698
37,4.74,155394,195286,Sugarcane,Rainfed,1,485
36,1.16,573247,268030,Cotton,Canal,0,597
51,5.11,312622,178042,Sugarcane,Canal,1,830
29,4.95,260559,384479,Maize,Rainfed,2,754
51,2.99,175084,278629,Rice,Canal,2,772
34,9.26,282003,191046,Sugarcane,Rainfed,0,376
57,4.47,467435,472572,Wheat,Rainfed,0,544
22,8.71,199220,493432,Maize,Borewell,2,723
34,1.54,343356,462056,Wheat,Canal,1,435
53,3.53,131366,153985,Cotton,Borewell,2,436
55,2.18,894112,362642,Maize,Borewell,1,504
59,4.38,764813,109571,Maize,Rainfed,0,359
40,1.56,282935,319141,Sugarcane,Rainfed,1,548
22,4.69,803689,255982,Sugarcane,Borewell,2,714
61,3.86,627426,349044,Wheat,Rainfed,1,696
39,2.62,183818,314597,Sugarcane,Canal,0,344
57,6.6,343133,312682,Rice,Canal,1,301
38,9.53,877044,126151,Maize,Borewell,2,461
36,2.47,879353,80593,Cotton,Canal,2,496
24,7.26,292443,183375,Maize,Borewell,1,525
32,7.55,291313,236645,Wheat,Canal,2,301
49,5.23,121676,308740,Sugarcane,Rainfed,0,511
27,9.03,226094,108384,Maize,Canal,1,592
34,9.68,518498,100543,Sugarcane,Rainfed,1,379
32,3.94,670510,134092,Wheat,Borewell,1,418
55,6.68,630615,478243,Sugarcane,Canal,2,307
25,6.79,312375,212540,Cotton,Rainfed,1,534
37,4.33,129431,497902,Wheat,Rainfed,1,726
62,3.51,777297,386371,Maize,Borewell,1,578
52,9.37,870151,280186,Maize,Borewell,1,659
30,8.0,121067,375319,Cotton,Canal,0,479
63,1.59,723225,139268,Rice,Canal,2,511
37,1.64,747844,73940,Sugarcane,Canal,0,848
25,9.26,526688,86481,Maize,Rainfed,1,517
62,1.27,830375,381384,Cotton,Borewell,2,750
29,7.04,546363,346122,Sugarcane,Canal,1,445
53,2.65,735684,195283,Wheat,Canal,0,358
56,0.83,436798,98866,Cotton,Rainfed,1,702
56,1.07,575024,348657,Wheat,Canal,0,790
38,4.05,303406,125714,Wheat,Rainfed,0,332
29,1.24,336739,264483,Wheat,Rainfed,2,833
49,6.17,780556,459032,Sugarcane,Borewell,1,710
34,6.65,834960,303061,Rice,Rainfed,1,733
45,4.05,338124,344585,Wheat,Borewell,1,670
35,7.56,330489,275454,Maize,Rainfed,2,480
26,5.16,492567,458836,Sugarcane,Borewell,0,349
62,4.59,227041,334988,Sugarcane,Rainfed,2,621
49,4.37,321867,102200,Wheat,Canal,2,798
35,4.6,865746,169607,Maize,Borewell,0,382
49,9.69,213220,212661,Cotton,Borewell,1,835
24,6.97,679978,95986,Sugarcane,Rainfed,0,368
38,3.49,739648,233158,Wheat,Canal,0,307
64,7.47,188923,121646,Wheat,Canal,0,398
59,3.64,666114,144476,Rice,Borewell,1,507
36,1.69,502384,346729,Rice,Canal,0,491
31,5.02,789913,122149,Cotton,Canal,2,671
34,7.63,359438,349231,Cotton,Rainfed,0,325
23,4.09,435309,188303,Cotton,Canal,0,806
62,8.76,895415,192286,Cotton,Canal,2,447
58,4.18,535890,380557,Wheat,Canal,1,677
62,3.82,260631,147743,Wheat,Canal,2,815
38,9.98,676540,299774,Wheat,Rainfed,1,364
40,5.08,408248,283463,Maize,Rainfed,1,578
45,8.15,709957,444363,Cotton,Canal,1,665
58,8.15,257679,295317,Maize,Rainfed,1,798
33,9.3,720927,361533,Sugarcane,Borewell,2,468
24,1.31,770430,166810,Sugarcane,Rainfed,1,761
34,3.08,592124,188681,Wheat,Rainfed,2,719
53,7.79,616644,431427,Sugarcane,Rainfed,0,837
48,5.84,743652,321881,Wheat,Borewell,2,339
57,5.82,835211,348895,Cotton,Borewell,0,807
28,2.08,438680,423003,Maize,Borewell,2,662
64,3.17,723872,353046,Wheat,Rainfed,0,786
54,5.45,793930,317750,Rice,Borewell,2,383
64,3.13,811298,100775,Rice,Borewell,2,537
25,2.5,589671,438145,Cotton,Rainfed,2,643
25,1.33,741504,225758,Maize,Canal,2,757
51,1.98,572934,171914,Wheat,Rainfed,0,808
29,7.8,614941,229653,Cotton,Rainfed,1,637
62,7.33,380474,160397,Maize,Rainfed,2,481
52,0.94,332911,493090,Rice,Canal,0,306
53,2.43,613798,182167,Wheat,Rainfed,2,707
23,5.82,334156,266819,Maize,Rainfed,1,598
50,3.56,595753,377406,Sugarcane,Canal,0,561
32,8.32,690108,267277,Wheat,Rainfed,0,698
49,7.96,218235,395059,Sugarcane,Rainfed,0,774
23,8.97,345328,72065,Cotton,Rainfed,2,488
46,5.85,808578,360988,Maize,Canal,2,576
50,3.84,129990,480645,Maize,Rainfed,1,809
29,6.26,132778,262789,Maize,Canal,1,395
46,1.35,482340,396847,Maize,Canal,2,331
22,0.59,207448,435179,Wheat,Borewell,2,567
23,0.66,826966,453303,Sugarcane,Rainfed,0,692
24,4.37,624882,317826,Sugarcane,Rainfed,2,831
45,2.67,212334,174656,Cotton,Borewell,0,698
33,1.99,195012,350873,Cotton,Borewell,1,537
59,6.35,179871,398832,Maize,Rainfed,2,832
64,9.95,236445,432592,Rice,Rainfed,1,649
55,2.19,857502,153508,Rice,Borewell,2,650
43,5.69,471017,385232,Maize,Rainfed,2,310
29,1.64,864316,175300,Sugarcane,Rainfed,0,363
22,9.38,899140,369542,Cotton,Rainfed,2,421
61,3.27,411734,66468,Wheat,Borewell,1,486
64,8.84,564733,122620,Rice,Borewell,2,691
51,3.19,607808,93848,Cotton,Canal,1,499
64,8.16,187145,200235,Rice,Canal,2,354
22,2.49,803226,383735,Sugarcane,Rainfed,1,681
52,3.28,241909,380349,Sugarcane,Rainfed,1,594
38,2.33,646195,127564,Maize,Canal,1,354
33,3.01,855874,116544,Maize,Canal,2,726
25,8.43,539154,101516,Rice,Canal,0,379
62,6.57,519026,65523,Rice,Rainfed,1,788
64,4.36,885825,171456,Cotton,Rainfed,1,571
30,9.73,437744,488523,Maize,Canal,0,560
63,4.92,635870,314343,Sugarcane,Borewell,1,550
45,9.71,363439,296669,Cotton,Canal,1,595
54,2.37,419849,479423,Cotton,Borewell,2,472
57,9.09,600884,265905,Wheat,Borewell,0,552
50,0.63,399759,120231,Sugarcane,Rainfed,1,835
27,5.68,885924,51006,Cotton,Borewell,2,788
26,4.52,195475,319258,Wheat,Borewell,2,425
23,5.49,215490,421692,Maize,Canal,2,738
33,5.76,642402,276403,Sugarcane,Canal,2,588
23,4.2,448417,395207,Maize,Borewell,0,478
46,9.98,206356,286928,Wheat,Canal,0,379
44,9.78,368739,308350,Sugarcane,Canal,2,396
26,9.64,752735,457243,Rice,Canal,0,329
63,9.8,834485,411672,Rice,Canal,2,743
62,8.03,825041,309074,Rice,Borewell,1,562
32,9.89,328929,414943,Cotton,Borewell,1,689
56,8.98,152567,127977,Rice,Borewell,2,365
22,4.45,897189,211261,Cotton,Borewell,1,830
31,7.96,648706,50181,Cotton,Borewell,2,569
59,9.16,424308,193884,Wheat,Rainfed,1,348
54,7.27,646274,72716,Rice,Canal,1,333
46,4.52,874010,439139,Sugarcane,Rainfed,0,539
38,1.13,682881,300706,Cotton,Borewell,2,613
41,8.19,416127,90218,Wheat,Canal,0,448
56,9.55,232194,76633,Cotton,Borewell,2,754
60,3.94,622480,323083,Sugarcane,Rainfed,1,456
64,1.94,635949,322216,Sugarcane,Borewell,2,531
42,3.6,480692,255454,Rice,Canal,2,506
50,6.03,245605,407678,Cotton,Borewell,2,471
63,3.51,429031,298048,Sugarcane,Borewell,2,711
50,6.3,642962,207847,Maize,Canal,1,465
28,9.69,644420,134751,Sugarcane,Rainfed,1,826
54,6.87,266628,306463,Sugarcane,Rainfed,0,804
29,3.95,446541,233472,Cotton,Canal,2,843
40,9.39,834800,343763,Sugarcane,Canal,0,375
60,5.87,654127,179729,Wheat,Rainfed,1,511
45,1.72,883747,157696,Sugarcane,Canal,1,321
39,5.24,310136,210624,Maize,Rainfed,2,453
25,6.71,362791,112017,Sugarcane,Borewell,2,723
31,8.46,336994,468101,Rice,Rainfed,0,591
35,9.4,556436,251020,Cotton,Canal,1,709
28,3.52,816438,436556,Maize,Borewell,0,420
39,1.98,876567,96075,Wheat,Canal,1,810
43,1.2,507832,185722,Sugarcane,Rainfed,1,811
47,7.51,448574,257452,Sugarcane,Borewell,0,684
60,8.05,383409,460849,Wheat,Rainfed,1,533
52,4.39,798167,413431,Sugarcane,Borewell,1,517
46,4.26,347751,87343,Rice,Canal,0,715
47,9.57,300586,306980,Maize,Rainfed,1,761
39,9.21,307388,277101,Sugarcane,Borewell,0,638
62,2.72,184817,307086,Wheat,Borewell,2,545
49,7.92,478092,204903,Wheat,Borewell,1,448
59,6.42,807589,217949,Maize,Rainfed,0,703
61,1.97,292345,490347,Rice,Canal,1,802
53,3.89,699072,95197,Maize,Canal,1,683
39,2.19,356710,242107,Sugarcane,Borewell,0,332
57,3.3,606793,238193,Rice,Canal,2,701
39,6.35,372673,296349,Rice,Rainfed,0,724
53,4.07,264446,313926,Wheat,Canal,1,568
36,4.24,247247,485383,Rice,Canal,2,598
43,5.63,690404,54412,Sugarcane,Rainfed,2,412
27,1.33,856271,371831,Sugarcane,Rainfed,1,803
46,7.52,179133,163043,Sugarcane,Canal,0,620
52,4.32,642582,359999,Cotton,Canal,0,339
32,5.06,459482,146169,Rice,Canal,1,847
28,9.76,832638,261206,Rice,Borewell,0,664
25,3.77,811822,370334,Sugarcane,Rainfed,0,505
62,6.66,432285,191688,Wheat,Borewell,0,534
48,4.23,331519,87448,Rice,Borewell,2,406
25,9.0,729888,173678,Cotton,Borewell,2,391
46,8.54,786015,476454,Rice,Borewell,0,713
25,2.8,519626,324245,Maize,Canal,1,339
42,7.07,573604,415275,Cotton,Rainfed,1,695
35,1.12,483845,415515,Wheat,Canal,1,773
33,9.65,861277,125822,Cotton,Rainfed,1,765
48,3.82,362407,233353,Cotton,Borewell,0,605
53,8.4,284750,443109,Rice,Rainfed,0,342
63,3.53,142970,100465,Cotton,Rainfed,1,432
43,6.51,633885,323214,Sugarcane,Rainfed,0,650
53,9.84,531723,471307,Cotton,Rainfed,1,448
63,8.83,312758,498914,Rice,Canal,1,370
38,2.02,198399,173927,Sugarcane,Borewell,2,620
50,5.7,492405,108431,Wheat,Canal,1,743
46,3.81,842511,483918,Maize,Borewell,2,461
36,4.63,212874,358883,Cotton,Canal,1,659
33,3.68,784757,358851,Sugarcane,Canal,0,757
59,3.69,484474,71742,Sugarcane,Canal,2,495
53,5.65,673943,345194,Wheat,Rainfed,0,459
46,2.32,618389,352521,Wheat,Rainfed,1,805
21,5.61,447590,245883,Maize,Rainfed,2,391
58,3.15,425783,291216,Maize,Rainfed,1,560
22,3.25,400974,314877,Rice,Canal,1,444
26,7.52,614832,250675,Maize,Canal,0,538
58,0.78,128014,134277,Maize,Borewell,2,370
62,4.12,372617,454343,Sugarcane,Rainfed,0,774
44,4.37,878683,193082,Cotton,Rainfed,0,846
38,5.11,312803,217078,Cotton,Rainfed,2,607
47,6.86,818421,256572,Maize,Rainfed,0,698
61,4.01,272931,471869,Rice,Rainfed,1,402
28,2.52,598805,308054,Rice,Rainfed,2,579
48,8.91,458902,336517,Cotton,Canal,2,432
30,9.82,794268,188282,Wheat,Rainfed,2,385
37,0.69,279765,378467,Sugarcane,Rainfed,2,480
49,5.69,344491,426147,Maize,Canal,2,334
26,3.75,329948,307176,Sugarcane,Borewell,2,805
34,3.13,687990,467834,Maize,Canal,1,333
42,3.69,793705,65060,Maize,Rainfed,2,777
26,6.57,142687,95256,Cotton,Canal,0,765
46,2.31,411725,294378,Sugarcane,Rainfed,0,684
59,9.17,550609,246315,Sugarcane,Canal,0,421
32,4.93,475877,465384,Wheat,Borewell,2,608
55,3.59,489953,365617,Wheat,Rainfed,0,507
34,7.77,790038,209553,Sugarcane,Canal,1,425
42,0.66,814175,136648,Wheat,Canal,0,804
43,4.6,670765,383320,Wheat,Canal,2,361
27,3.88,435970,315554,Maize,Rainfed,1,354
60,3.71,579966,477342,Cotton,Canal,1,647
45,3.7,864886,141316,Maize,Rainfed,1,673
33,0.8,664298,160100,Wheat,Rainfed,0,822
41,1.95,178133,388865,Maize,Borewell,0,539
61,1.85,358934,393311,Maize,Borewell,2,523
30,9.89,684931,486417,Rice,Canal,1,837
29,0.71,299065,460137,Maize,Rainfed,2,347
35,2.09,372572,144123,Maize,Canal,2,786
22,9.75,623335,365164,Cotton,Rainfed,2,820
45,6.47,354855,87344,Sugarcane,Rainfed,1,633
33,4.78,276150,442289,Rice,Canal,1,546
54,1.25,185708,201981,Rice,Rainfed,2,404
54,6.86,375369,463183,Rice,Canal,1,813
55,1.81,737932,188970,Rice,Rainfed,0,808
58,6.88,725868,231574,Cotton,Canal,1,758
23,9.8,257335,222976,Sugarcane,Canal,0,671
62,5.55,402896,442078,Cotton,Borewell,1,334
26,2.53,162369,391896,Rice,Borewell,2,543
39,6.44,716880,181020,Sugarcane,Rainfed,2,708
23,5.37,442411,207471,Cotton,Canal,0,820
38,5.56,731161,298385,Sugarcane,Canal,0,504
59,5.04,414820,340618,Cotton,Canal,1,844
29,6.9,233982,438511,Sugarcane,Canal,0,792
32,5.93,579012,103459,Cotton,Canal,2,568
25,9.88,303576,162298,Rice,Rainfed,1,451
23,8.35,252424,331453,Rice,Borewell,0,361
31,3.01,621211,223027,Rice,Canal,2,467
50,7.39,296405,417162,Cotton,Canal,2,683
24,2.54,179484,401261,Sugarcane,Canal,1,611
25,7.93,204926,213082,Sugarcane,Rainfed,1,359
21,1.9,432118,457503,Wheat,Borewell,1,578
47,5.0,860100,334534,Maize,Borewell,1,616
48,8.01,185702,292329,Rice,Canal,0,599
49,3.16,534526,320685,Rice,Rainfed,1,342
38,8.45,755115,198993,Rice,Borewell,0,617
32,6.62,514470,93937,Wheat,Borewell,2,411
33,4.28,648574,232952,Wheat,Rainfed,1,806
61,4.52,586761,352293,Wheat,Borewell,1,772
22,9.3,451687,496714,Rice,Rainfed,1,470
57,2.57,397136,129030,Sugarcane,Borewell,1,659
36,7.09,706340,351940,Rice,Rainfed,1,710
44,7.22,881422,224268,Wheat,Canal,1,556
55,9.26,785083,180174,Wheat,Borewell,1,348
42,7.28,185183,243831,Maize,Borewell,0,763
56,6.05,265662,257894,Cotton,Borewell,1,525
31,9.07,165002,187113,Maize,Rainfed,1,822
49,8.38,559995,135521,Maize,Borewell,1,692
55,7.31,866444,447390,Rice,Borewell,0,387
35,0.81,357265,177521,Cotton,Rainfed,1,400
51,4.05,263088,112933,Cotton,Borewell,1,398
62,6.5,823543,83691,Rice,Borewell,2,833
61,5.46,517960,427450,Sugarcane,Rainfed,1,785
63,3.53,621316,431232,Rice,Rainfed,2,370
36,1.87,230269,311567,Sugarcane,Rainfed,2,727
30,5.75,481450,400406,Sugarcane,Borewell,1,585
52,3.22,559573,143374,Cotton,Canal,1,615
22,2.71,412383,53303,Rice,Rainfed,1,776
44,4.29,871790,358797,Rice,Borewell,2,426
43,7.96,526138,470393,Cotton,Canal,0,724
22,5.13,642203,288615,Maize,Canal,0,686
58,2.56,434291,322034,Rice,Rainfed,1,438
51,1.61,180631,207878,Wheat,Rainfed,1,431
60,5.24,659661,123136,Wheat,Rainfed,2,535
46,8.05,125156,77230,Rice,Rainfed,2,460
49,6.7,289623,287498,Sugarcane,Rainfed,0,716
23,2.71,230661,328610,Cotton,Borewell,2,703
34,4.65,260725,197548,Sugarcane,Borewell,0,464
45,8.62,405212,499128,Wheat,Rainfed,1,525
21,2.19,810147,339876,Wheat,Borewell,0,448
23,5.55,276745,310668,Cotton,Rainfed,0,613
46,3.88,267227,188447,Wheat,Rainfed,1,606
38,1.68,120570,57837,Maize,Canal,0,719
29,0.97,201736,335252,Wheat,Rainfed,2,477
58,5.78,832852,329995,Sugarcane,Canal,2,630
43,0.7,262841,338744,Sugarcane,Borewell,1,803
41,1.48,158921,308821,Maize,Rainfed,1,840
21,3.8,532291,327332,Sugarcane,Canal,2,597
41,0.91,654589,94777,Sugarcane,Canal,2,486
47,4.3,846403,448705,Sugarcane,Borewell,2,750
62,1.74,506942,396762,Rice,Canal,2,383
26,3.82,354245,255591,Maize,Rainfed,0,557
64,8.02,830361,451911,Maize,Rainfed,2,413
56,6.45,561575,309918,Wheat,Canal,1,388
48,4.73,437263,312374,Maize,Rainfed,1,835
37,1.37,189191,475319,Cotton,Rainfed,2,846
60,6.38,660635,207422,Maize,Canal,0,720
23,2.06,765647,257890,Cotton,Borewell,2,473
32,1.23,142053,302593,Sugarcane,Borewell,2,801
59,6.81,702976,494624,Cotton,Rainfed,1,773
32,9.16,508989,201426,Rice,Canal,1,512
22,4.88,246385,275410,Sugarcane,Rainfed,0,472
42,0.89,525520,300598,Cotton,Rainfed,0,699
43,8.86,749104,230607,Sugarcane,Canal,0,578
50,1.14,151403,61355,Rice,Borewell,1,515
25,8.74,495691,473454,Sugarcane,Rainfed,0,809
29,4.22,489222,289977,Sugarcane,Borewell,2,518
41,3.97,634503,198216,Maize,Rainfed,2,403
31,5.66,720706,120779,Wheat,Canal,1,350
25,9.59,248391,398016,Cotton,Canal,2,376
55,9.04,337307,100094,Wheat,Borewell,0,728
47,4.97,796538,167383,Rice,Rainfed,2,303
22,7.11,793181,322738,Rice,Canal,0,610
44,6.01,645002,265139,Sugarcane,Rainfed,0,388
51,7.09,364465,171562,Wheat,Rainfed,0,770
53,8.38,587983,272823,Cotton,Borewell,2,662
59,0.83,464472,283772,Cotton,Rainfed,1,329
50,3.59,364539,198064,Sugarcane,Rainfed,0,457
57,9.61,773484,277131,Cotton,Borewell,2,816
48,9.52,234312,149185,Maize,Canal,1,792
51,0.61,717170,372580,Wheat,Rainfed,2,570
31,2.41,488486,473109,Rice,Rainfed,1,700
43,9.94,799484,175039,Cotton,Canal,2,347
22,5.18,602800,139236,Cotton,Borewell,0,652
60,5.94,206951,93388,Cotton,Canal,2,580
61,2.08,399655,456258,Sugarcane,Rainfed,1,799
47,9.0,698876,339721,Rice,Rainfed,0,574
55,2.7,358274,194566,Wheat,Borewell,0,358
22,2.3,197567,136811,Cotton,Borewell,2,480
59,2.67,262287,89248,Maize,Canal,0,770
57,9.24,787211,139425,Sugarcane,Borewell,1,723
41,7.18,284622,215834,Wheat,Canal,0,512
25,7.8,354676,393853,Cotton,Canal,1,399
41,4.08,761155,428155,Wheat,Rainfed,1,761
49,9.14,514394,254376,Sugarcane,Canal,1,318
40,8.0,319014,182083,Maize,Canal,0,835
58,7.63,204727,269895,Cotton,Borewell,0,389
40,9.72,492900,278760,Maize,Borewell,2,789
45,3.98,597900,348980,Sugarcane,Rainfed,1,614
22,6.3,413290,373701,Maize,Rainfed,1,616
